ticker,year,soft_Environmental_combined_score,soft_Social_combined_score,soft_Governance_combined_score,soft_overall,hard_Environmental,hard_Social,hard_Governance,hard_overall
SYM241,2024,1.0,0.9413688813869372,1.0,0.9804562937956458,0.5845555651531705,0.26468291199575933,0.19810059829345647,0.3491130251474621
SYM242,2022,0.9489586940018369,0.928937818562598,0.9692134500978524,0.9490366542207624,0.32487270516288264,0.8943937192974455,0.779643581375895,0.666303335278741
SYM242,2023,0.9337883930378243,1.0,1.0,0.9779294643459414,0.7657795200816718,0.6841312298135785,0.5004972458595374,0.6501359985849292
SYM242,2024,1.0,1.0,1.0,1.0,0.22846050316486563,0.657363250828884,0.5562481793402027,0.48069064444465076
SYM243,2022,1.0,0.969525065852577,0.8924864550312193,0.9540038402945988,0.6874742244823695,0.10753849725016505,0.844494441005656,0.5465023875793968
SYM243,2023,1.0,0.9798050683544758,1.0,0.9932683561181586,0.5021997738010149,0.31810972401467535,0.7400196183351162,0.5201097053836021
SYM243,2024,1.0,1.0,0.9830146222427479,0.9943382074142493,0.8013523478647299,0.30801647760340833,0.31331690246694743,0.4742285759783618
SYM244,2022,1.0,1.0,1.0,1.0,0.8748689416435999,0.7954422079810917,0.4334811365106511,0.7012640953784476
SYM244,2023,0.9403890423932709,0.9988434861038478,1.0,0.9797441761657062,0.638310292944227,0.7585401816388687,0.834341532200385,0.7437306689278268
SYM244,2024,0.984221755527393,0.9891810962421782,0.9780963383472687,0.9838330633722799,0.7371558392413329,0.5704957058480831,0.5215457033915468,0.6097324161603209
SYM245,2022,0.9721897281040732,0.9773479693639158,0.9285617148160504,0.9593664707613465,0.6042146851904785,0.39240205286011476,0.5260751800579662,0.5075639727028531
SYM245,2023,1.0,0.9616968937236843,0.9768822636946733,0.9795263858061193,0.5757073930125672,0.6329154950179983,0.10281136032832379,0.43714474945296317
SYM245,2024,0.9501754099105802,1.0,0.9473435990466862,0.9658396696524222,0.6687324530763393,0.22726644352703396,0.1985944242643475,0.36486444028924025
SYM246,2022,0.9945829517489607,1.0,1.0,0.9981943172496536,0.45340515850528407,0.7203326477678147,0.13380203387805045,0.43584661338371644
SYM246,2023,0.98619149366963,0.9642969628482675,1.0,0.9834961521726324,0.6370777270165949,0.4740920445746627,0.8134541275190331,0.6415412997034302
SYM246,2024,0.9267694500201814,0.9538923360918511,0.9874658476787256,0.9560425445969193,0.2845837627510901,0.8603094260084824,0.4673903501374478,0.5374278462990069
SYM247,2022,1.0,0.9414069271586523,0.9188984327037932,0.9534351199541485,0.28854382051262906,0.2942022491119472,0.788889755622,0.45721194174885876
SYM247,2023,1.0,0.9008830934583846,0.9613021303691144,0.954061741275833,0.26618119273577917,0.20958631976443495,0.7206667975003933,0.39881143666686913
SYM247,2024,1.0,0.99440093644939,0.9467518597517826,0.9803842654003908,0.6097213067532842,0.3922420869649018,0.11345095737941123,0.37180478369919906
SYM248,2022,1.0,1.0,1.0,1.0,0.26745594680421925,0.4838883768685863,0.7623993316567282,0.5045812184431779
SYM248,2023,1.0,0.9963201132678751,0.9643156235239274,0.9868785789306008,0.18768881478150032,0.3682269059929192,0.7243735816757502,0.4267631008167232
SYM248,2024,0.9046216863405522,0.984504251402687,0.9574200361683456,0.9488486579705283,0.36226414458660117,0.47025207204723907,0.4165012307670122,0.41633914913361747
SYM249,2022,0.9514076788206429,1.0,1.0,0.983802559606881,0.7615528251508166,0.1962589131431403,0.8069560565079271,0.588255931600628
SYM249,2023,0.9899714127159988,1.0,1.0,0.9966571375719996,0.8333222397530429,0.6377079609703161,0.5758049972805319,0.6822783993346304
SYM249,2024,1.0,1.0,1.0,1.0,0.6009022323037839,0.6076495472258026,0.24334083368406922,0.48396420440455196
SYM250,2022,0.9317710893019895,1.0,1.0,0.9772570297673298,0.3424302930381854,0.16654797574883967,0.5141337076696884,0.34103732548557114
SYM250,2023,1.0,0.9102420808351306,0.9428343605945414,0.9510254804765573,0.615565688908198,0.523960915425917,0.503463552722977,0.5476633856856973
SYM250,2024,0.9340129061211865,1.0,0.9898922678285321,0.9746350579832396,0.6853511108080896,0.25593327767243756,0.15747041347665489,0.366251600652394
SYM251,2022,1.0,1.0,0.9969540942542302,0.9989846980847434,0.5966573605501303,0.30938126083452744,0.13838690299182999,0.34814184145882926
SYM251,2023,0.9463005752149122,0.9592770469426544,1.0,0.9685258740525221,0.11414201339208746,0.6297888452140981,0.2997070220171367,0.3478792935411074
SYM251,2024,0.9790762046241092,0.858483652302173,1.0,0.945853285642094,0.6578792690337718,0.32722864333168766,0.20603083039053047,0.39704624758532997
SYM252,2022,1.0,0.9364727006291784,1.0,0.9788242335430595,0.6224592752476543,0.15460680346442246,0.5655044216376357,0.4475235001165709
SYM252,2023,0.9893343072408926,1.0,0.9636185430414798,0.9843176167607908,0.35963585267552434,0.6187643165401875,0.6090221508081027,0.5291407733412715
SYM252,2024,0.9308798685461516,1.0,0.9731231637144674,0.9680010107535396,0.17446746182330744,0.2131646848697412,0.12863143556572698,0.17208786075292518
SYM253,2022,1.0,0.9972175392985336,1.0,0.9990725130995113,0.5620114555872049,0.15756543076474216,0.32697528444771995,0.348850723599889
SYM253,2023,1.0,0.9873133892590962,1.0,0.9957711297530322,0.5079790405026332,0.3271032048885446,0.8679633962393987,0.5676818805435255
SYM253,2024,0.9583930523450644,0.9886594480363138,1.0,0.9823508334604595,0.7884341791257973,0.14431351005594611,0.29263797025277444,0.4084618864781726
SYM254,2022,0.9889726537695506,0.9551570925107814,1.0,0.981376582093444,0.4556856806436661,0.7324959096754792,0.11227797691537714,0.4334865224115075
SYM254,2023,1.0,0.9920618791443679,1.0,0.9973539597147894,0.5018931461491019,0.5957142746962014,0.27622946810645155,0.4579456296505849
SYM254,2024,1.0,0.8351074248544679,0.9092348429254351,0.9147807559266342,0.5158664572124806,0.25140751319419763,0.25475764113355237,0.34067720384674355
SYM255,2022,0.9213781558649554,0.9524780206759647,0.9967860266689851,0.9568807344033017,0.5557086471368194,0.4872214083996095,0.5759101153355017,0.5396133902906436
SYM255,2023,1.0,0.9567827259741362,0.9645625008823637,0.9737817422855,0.4490181928366548,0.33656485412941317,0.7493284056434536,0.5116371508698405
SYM255,2024,1.0,1.0,1.0,1.0,0.8421153112874722,0.46260868262341526,0.3547778271186256,0.5531672736765043
SYM256,2022,0.9634649748802482,0.9121820828643996,0.9176309444627029,0.9310926674024502,0.5790952182128021,0.6091141373228597,0.8297361896506547,0.6726485150621055
SYM256,2023,0.9820337715814376,0.9912201562313709,1.0,0.9910846426042695,0.30091593189718885,0.35476117095336057,0.4051423974355409,0.35360650009536343
SYM256,2024,0.9337929756181755,0.961239098116438,0.9731298598146563,0.9560539778497565,0.31856823945638074,0.22046394638554354,0.7697821284157694,0.43627143808589786
SYM257,2022,0.9409393033775005,1.0,1.0,0.9803131011258336,0.21223956470312483,0.3960235050211218,0.25872896997543626,0.28899734656656095
SYM257,2023,0.9402667080528191,0.9727051101072126,1.0,0.970990606053344,0.3712751324000533,0.7845550470124676,0.772498864307698,0.6427763479067395
SYM257,2024,1.0,0.9719527178708179,1.0,0.9906509059569393,0.2594098081328726,0.10024624110737666,0.5850809678888235,0.31491233904302424
SYM258,2022,1.0,1.0,1.0,1.0,0.7275554820148198,0.20676229212122213,0.5289146564140781,0.4877441435167067
SYM258,2023,0.9820388804254798,1.0,1.0,0.9940129601418266,0.38785890070704865,0.6137762994713934,0.39229137075203524,0.46464219031015913
SYM258,2024,0.9837885011802345,1.0,0.9756758769253312,0.9864881260351885,0.24913869045891923,0.5781931083878417,0.20139870793981718,0.34291016892885934
SYM259,2022,0.952346283526443,1.0,1.0,0.9841154278421477,0.5485737223219678,0.6168379603998715,0.37721915296943187,0.5142102785637571
SYM259,2023,0.9806489989486374,0.9202351950984113,1.0,0.9669613980156829,0.5217526660115696,0.6711867383722915,0.5125495771361233,0.5684963271733281
SYM259,2024,1.0,0.9711275047778127,1.0,0.9903758349259375,0.4073351503517555,0.33012783920693756,0.3843597271447817,0.3739409055678249
SYM260,2022,0.9707523074271566,0.8824929990242583,1.0,0.9510817688171382,0.7004023213631946,0.5842806167764353,0.5729715892817019,0.6192181758071106
SYM260,2023,0.8875862802639095,0.9830698632274628,0.9611680441085108,0.9439413958666277,0.19558745397154953,0.3230380036081788,0.8238493888842702,0.44749161548799954
SYM260,2024,0.9647826821587066,1.0,1.0,0.9882608940529022,0.47154369512766514,0.6283061252798384,0.6377507759559824,0.5792001987878287
SYM261,2022,0.9916133225752601,1.0,0.9892050578802939,0.993606126818518,0.5454658273785276,0.3231394627428368,0.7651467806883876,0.5445840236032506
SYM261,2023,0.9815925317390037,0.9335213448064033,1.0,0.9717046255151356,0.7182054326611554,0.39982985828788864,0.7374781671582737,0.6185044860357726
SYM261,2024,0.9700416362589864,1.0,1.0,0.9900138787529955,0.5835586723888601,0.3722418045765593,0.8700154596243015,0.6086053121965737
SYM262,2022,1.0,1.0,0.9256320173711128,0.9752106724570376,0.6061533452344887,0.779444236546006,0.7710820683146286,0.7188932166983744
SYM262,2023,0.9326190330788452,1.0,1.0,0.9775396776929485,0.4563996672752645,0.5863175097823653,0.31773591292324854,0.45348436332695946
SYM262,2024,0.9792658926083267,0.9401558025133353,1.0,0.9731405650405541,0.2912229090979891,0.5238079430862027,0.8801840599438183,0.5650716373760033
SYM263,2022,1.0,0.9598280773852509,0.9861795193592393,0.9820025322481634,0.7633944814966472,0.7045177164670499,0.3033743367105515,0.5904288448914162
SYM263,2023,1.0,1.0,0.9396780580990738,0.9798926860330246,0.6794691630344467,0.7391196075585832,0.4920363467053763,0.6368750390994687
SYM263,2024,0.9169876089902559,0.891883780500744,0.9266208476164064,0.9118307457024688,0.6601320138832052,0.8287139091243503,0.5052649676839683,0.6647036302305079
SYM264,2022,1.0,0.9991504430767773,0.9121862218544482,0.9704455549770752,0.742479706336385,0.39823211091026545,0.2530295394522569,0.46458045223296907
SYM264,2023,1.0,0.8806857958419139,1.0,0.9602285986139713,0.5440615455037497,0.220687666300445,0.8059759556321787,0.5235750558121245
SYM264,2024,1.0,0.9523624709663324,1.0,0.9841208236554442,0.3414947403706058,0.33630044964057976,0.3152435875638802,0.33101292585835523
SYM265,2022,0.9340063422256759,1.0,1.0,0.9780021140752253,0.33159748849075565,0.12842472506463648,0.3264196061422463,0.2621472732325461
SYM265,2023,1.0,0.966931592204383,0.9883349026883902,0.9850888316309244,0.5503449372121103,0.663110836479972,0.4465347047973257,0.5533301594964694
SYM265,2024,0.9059256151594806,0.9004524262319379,0.987099247505487,0.9311590962989684,0.8076049897087939,0.7182121340114004,0.14615011021814484,0.5573224113127797
SYM266,2022,1.0,1.0,0.9228427794005875,0.9742809264668625,0.6508911695969043,0.6899814708656995,0.16446318791112413,0.5017786094579093
SYM266,2023,1.0,1.0,0.944591559732804,0.9815305199109347,0.7087523424508941,0.7226907646334753,0.16265333682463617,0.5313654813030019
SYM266,2024,1.0,1.0,1.0,1.0,0.8862365431061432,0.3944282310102428,0.6759198646659158,0.6521948795941005
SYM267,2022,1.0,0.9908439940406996,0.9753289892422435,0.988724327760981,0.24244892177553404,0.35450516052411696,0.5550921922202792,0.38401542483997675
SYM267,2023,0.9353073506577927,1.0,1.0,0.9784357835525975,0.6922305013256055,0.8827672002938558,0.270085334975035,0.6150276788648321
SYM267,2024,0.9857487512519135,0.9613193081338884,0.9816284707953564,0.9762321767270526,0.22400910634566512,0.77586390000366,0.5296366082257646,0.5098365381916966
SYM268,2022,1.0,1.0,0.9764109701421217,0.9921369900473739,0.47936039402978736,0.7922156946230405,0.7305726919651148,0.6673829268726476
SYM268,2023,0.9255101029390694,1.0,1.0,0.9751700343130231,0.8576689567114738,0.7671168587149556,0.7486914202786287,0.7911590785683527
SYM268,2024,0.9698278285322028,1.0,0.9828175187914743,0.984215115774559,0.5559529176862963,0.22702507809973743,0.49302678954104484,0.4253349284423595
SYM269,2022,0.9911421205749078,1.0,0.9528677446449458,0.9813366217399512,0.6518908837506354,0.5445069916780539,0.32914866408896415,0.5085155131725512
SYM269,2023,1.0,0.9599374745473483,1.0,0.986645824849116,0.7030900233194485,0.8211566300549088,0.3108023756604748,0.6116830096782774
SYM269,2024,1.0,1.0,0.9023758455178659,0.9674586151726219,0.3868467163957301,0.6579991528306786,0.8017514618433669,0.6155324436899252
SYM270,2022,0.97281974172109,1.0,1.0,0.9909399139070301,0.3970572778183551,0.831549555283423,0.6340364536535326,0.6208810955851035
SYM270,2023,0.9381172371256441,0.9514298622934441,0.9684905920480255,0.9526792304890379,0.49160832440045554,0.8894022601613529,0.3261925517820994,0.569067712114636
SYM270,2024,0.9419952167220521,0.9431459716081885,0.9807778041894831,0.955306330839908,0.3466161439340075,0.3819578877300086,0.8442425134959047,0.5242721817199736
SYM271,2022,0.9687755596091481,0.9503824206420345,1.0,0.9730526600837276,0.2878185815933594,0.3199902630232064,0.2620758545906344,0.28996156640240006
SYM271,2023,1.0,0.9395388702048815,0.9598535761475375,0.9664641487841396,0.23791533731243295,0.1790789203097604,0.3161261562328462,0.2443734712850132
SYM271,2024,1.0,0.9831305315402761,1.0,0.9943768438467586,0.4918409172334608,0.5781934826354795,0.5256952164251929,0.5319098720980444
SYM272,2022,1.0,1.0,0.9225169481171162,0.9741723160390388,0.7353015523282703,0.8013972016985298,0.624521713631007,0.7204068225526022
SYM272,2023,0.9341963472811623,0.9873486815115503,0.9611530527786631,0.960899360523792,0.8618152064954392,0.6892962921321562,0.38437081779418436,0.6451607721405933
SYM272,2024,0.9490040651528446,0.8586888156276451,0.9442467891137996,0.9173132232980965,0.8719089280893638,0.23913176446877432,0.8794175484998898,0.663486080352676
SYM273,2022,0.9877257218086141,1.0,0.9999616938574598,0.9958958052220246,0.476712571344045,0.43104361146161174,0.6928251912381308,0.5335271246812625
SYM273,2023,1.0,0.9665723733442153,0.9416138491530816,0.9693954074990989,0.2962794457849709,0.6088746913453665,0.15527266598027661,0.35347560103687137
SYM273,2024,1.0,1.0,0.9271630351217675,0.9757210117072558,0.2598284029658161,0.6266154681165544,0.4386487242519218,0.4416975317780974
SYM274,2022,1.0,1.0,0.9618069472207881,0.9872689824069294,0.46350210733631736,0.7444186860243793,0.812799844863047,0.6735735460745813
SYM274,2023,0.9590810218308099,1.0,1.0,0.98636034061027,0.5676809062764576,0.6346447721373825,0.3682667394550423,0.5235308059562941
SYM274,2024,0.990654964146654,1.0,1.0,0.9968849880488847,0.5315128929857588,0.6305182775630396,0.7603040740854785,0.6407784148780923
SYM275,2022,0.88995176856703,1.0,1.0,0.96331725618901,0.30053167113024826,0.4071250288458689,0.8312719367449467,0.5129762122403546
SYM275,2023,1.0,0.969846221513158,1.0,0.989948740504386,0.7129821526164736,0.6813474878942726,0.7882198253263575,0.727516488612368
SYM275,2024,1.0,1.0,1.0,1.0,0.46196257899026905,0.33187846807131216,0.8547465782256433,0.5495292084290748
SYM276,2022,1.0,0.9234987956071524,0.98023098082952,0.9679099254788909,0.2676148383104535,0.6407021223652152,0.1354556220315372,0.34792419423573534
SYM276,2023,1.0,1.0,1.0,1.0,0.6534923890479648,0.8788425532188757,0.808767092459381,0.7803673449087406
SYM276,2024,0.9241544749595156,1.0,0.9686284732277534,0.9642609827290897,0.23990313797611007,0.688542506218931,0.5303039224032755,0.48624985553277217
SYM277,2022,1.0,1.0,0.9611070003900555,0.9870356667966851,0.8144833810061419,0.22650440879930722,0.6004707342169401,0.5471528413407963
SYM277,2023,1.0,1.0,1.0,1.0,0.12424117914125282,0.832276070688681,0.6762049164161167,0.5442407220820168
SYM277,2024,1.0,0.9716118523385632,0.9961582833959712,0.9892567119115115,0.5978441169499246,0.7643080571373002,0.48520774043148107,0.6157866381729019
SYM278,2022,0.955921753539926,0.9727148232497407,1.0,0.9762121922632222,0.7653116333246469,0.5631901348461592,0.6863059699774243,0.6716025793827436
SYM278,2023,1.0,0.9685824166531157,0.9476018022675452,0.9720614063068869,0.5044501891547806,0.5107235448961734,0.8277110943804626,0.6142949428104723
SYM278,2024,0.9765956845629926,1.0,1.0,0.9921985615209975,0.1798019009750414,0.7222607588024287,0.4913287128872482,0.46446379088823947
SYM279,2022,0.9377410123263378,1.0,1.0,0.9792470041087792,0.4738916444844192,0.5337145509559337,0.4277191197815068,0.4784417717406198
SYM279,2023,1.0,0.9859313838488859,1.0,0.995310461282962,0.48467423532671716,0.6004236311051481,0.6432658226820236,0.5761212297046295
SYM279,2024,1.0,0.9525427887944096,0.9817830141359313,0.9781086009767802,0.882804231144152,0.4459505298310097,0.6867732034113896,0.6718426547955171
SYM280,2022,1.0,0.9229975563476321,1.0,0.974332518782544,0.19107755274500804,0.3727764904747314,0.6334775478151096,0.39911053034494964
SYM280,2023,0.934806052905323,0.9496850371583888,0.9628087511703128,0.9490999470780083,0.48774139664048355,0.4211895747977632,0.7111367503608184,0.5400225739330217
SYM280,2024,0.988827889260474,0.9878775755224048,1.0,0.9922351549276263,0.20578343340640093,0.39280854588605496,0.8467464730900757,0.4817794841275105
SYM281,2022,1.0,0.9557822268638704,1.0,0.9852607422879568,0.34307557236002983,0.28463188744625456,0.6060128753339781,0.41124011171342084
SYM281,2023,1.0,1.0,0.9885351485022537,0.9961783828340846,0.4698999301767748,0.5618669107217491,0.3000348912568905,0.44393391071847144
SYM281,2024,1.0,0.9678768026697764,1.0,0.9892922675565922,0.24888438849239825,0.16768351926491692,0.5288074647929829,0.3151251241834327
SYM282,2022,0.9409474955184252,0.991760697060479,0.9834036789306055,0.9720372905031699,0.12663411923084322,0.39720234033962243,0.6459365005294414,0.3899243200333024
SYM282,2023,0.9346829683304911,1.0,0.9879610686867293,0.9742146790057401,0.3680003879388509,0.6077099512220047,0.7514148581915,0.5757083991174519
SYM282,2024,1.0,1.0,1.0,1.0,0.231586333964227,0.4555884090333271,0.8873274799592372,0.5248340743189305
SYM283,2022,0.9656680230915915,1.0,0.9924626056636984,0.9860435429184299,0.34837281331708536,0.48132205256878813,0.44423331502107444,0.4246427269689826
SYM283,2023,1.0,0.9670572108122275,1.0,0.9890190702707425,0.37594980646567355,0.3061721480615428,0.8409699362206478,0.5076972969159547
SYM283,2024,1.0,0.9907116034268812,0.9417479355507519,0.9774865129925443,0.6268855608449221,0.35411952060887264,0.8178522229624239,0.5996191014720729
SYM284,2022,1.0,1.0,1.0,1.0,0.4087135874971961,0.34295282623544293,0.21011410550713494,0.32059350641325796
SYM284,2023,1.0,1.0,1.0,1.0,0.7459576794521111,0.11560759378671355,0.5195805289866713,0.4603819340751653
SYM284,2024,0.9901782365882307,0.9929093213751288,1.0,0.9943625193211197,0.1880421294814923,0.6395398663943974,0.7053586702030834,0.5109802220263243
SYM285,2022,0.9839462190256958,0.991916423690349,0.9168555873972629,0.9642394100377693,0.15893824362613174,0.19503386132416634,0.3978319462958887,0.2506013504153956
SYM285,2023,1.0,1.0,0.9394860821923989,0.9798286940641331,0.8774282364972332,0.39557238082898294,0.7775975502035095,0.6835327225099085
SYM285,2024,0.9417729066798228,1.0,1.0,0.9805909688932744,0.8431240429663615,0.7446119716840739,0.3672795373212697,0.6516718506572351
SYM286,2022,1.0,0.9766718224596604,0.9479326995089444,0.974868173989535,0.5856890079543983,0.7764775765692385,0.7553864454514168,0.7058510099916845
SYM286,2023,0.9600048248182391,1.0,1.0,0.986668274939413,0.18333044983152932,0.6924464124035696,0.6486380973383414,0.5081383198578134
SYM286,2024,0.9575118439143647,0.9048202034990265,0.9822136137672979,0.9481818870602297,0.15904273871046604,0.7222951701467786,0.31963151715099186,0.4003231420027455
SYM287,2022,1.0,0.8959019629796499,0.9928623419224811,0.962921434967377,0.24305039122967323,0.6072551223227074,0.10396863632776868,0.3180913832933831
SYM287,2023,1.0,1.0,1.0,1.0,0.22156184617445415,0.5094355759218824,0.2606609477495625,0.330552789948633
SYM287,2024,1.0,0.9585467600508002,1.0,0.9861822533502668,0.3078967519859904,0.5082440567114161,0.19246779851442916,0.33620286907061186
SYM288,2022,1.0,1.0,0.9782445630734009,0.9927481876911336,0.48252445160321755,0.6275611358025219,0.5209304024139442,0.5436719966065612
SYM288,2023,0.9447540620139512,0.9448300516386571,0.949401526316653,0.9463285466564204,0.7119218533816973,0.46818440639567616,0.3078242107917072,0.49597682352302686
SYM288,2024,0.9194261192369106,1.0,0.9449653464031704,0.9547971552133604,0.24930439536955423,0.7846837278637374,0.7252542713743071,0.5864141315358663
SYM289,2022,1.0,1.0,0.9700167558522641,0.990005585284088,0.3308292600902399,0.4994762496449555,0.7185887901506204,0.5162980999619387
SYM289,2023,0.9025005871691721,1.0,0.9583746057987188,0.9536250643226304,0.798929833808563,0.20865046468974402,0.5436972304738988,0.5170925096574019
SYM289,2024,0.9837802412837149,0.984562046229629,1.0,0.9894474291711145,0.19809249775024887,0.8843615435088014,0.1314670269099355,0.40464035605632853
SYM290,2022,1.0,1.0,1.0,1.0,0.2808333997126492,0.23603481130397325,0.8092664396108118,0.4420448835424781
SYM290,2023,1.0,0.9734789143145239,1.0,0.9911596381048412,0.6928998050537899,0.6052168137124502,0.1921728142708398,0.4967631443456933
SYM290,2024,1.0,1.0,1.0,1.0,0.4390467631323747,0.6889840538221117,0.3151017787609603,0.4810441985718155
SYM291,2022,0.9757722222431815,0.954513427939081,1.0,0.9767618833940874,0.8862293003584456,0.6595350213834797,0.24897453600996214,0.5982462859172958
SYM291,2023,0.9136435269599441,0.9932950899141472,1.0,0.9689795389580304,0.6400140200470689,0.5711529544479904,0.7797122729872462,0.6636264158274351
SYM291,2024,0.9244270616525142,1.0,0.9312032296841133,0.9518767637788758,0.24068442880827867,0.8644219661546207,0.8063519738668143,0.6371527896099046
SYM292,2022,0.9968259856733566,0.9935582898078289,1.0,0.9967947584937286,0.6147855138453681,0.16799210100289566,0.3706011880973138,0.3844596009818592
SYM292,2023,0.9551594102685986,1.0,0.9733008289321321,0.9761534130669102,0.6468604357240075,0.5823528892702865,0.17473169740321398,0.4679816741325027
SYM292,2024,1.0,1.0,1.0,1.0,0.16667310330351953,0.18146969309817226,0.6335707010255147,0.3272378324757355
SYM293,2022,0.931706239375668,0.8878446031326865,1.0,0.9398502808361182,0.8357453888753141,0.24960010225812185,0.7380476344241127,0.6077977085191829
SYM293,2023,1.0,0.9243315045730891,0.9735569913268717,0.9659628319666536,0.8420604097430109,0.20045800957234086,0.4235615815700352,0.4886933336284624
SYM293,2024,0.9611887159768719,0.9376247474902769,1.0,0.9662711544890495,0.31436643196427366,0.8964426711976757,0.580160945051038,0.5969900160709959
SYM294,2022,1.0,1.0,1.0,1.0,0.8101277374449755,0.6621715315163715,0.6008966595561268,0.6910653095058246
SYM294,2023,1.0,1.0,0.9988718942738573,0.9996239647579523,0.8167717226490788,0.5733025257014116,0.5688773737193654,0.6529838740232853
SYM294,2024,0.9853250816793531,0.9524884359363964,0.8997760690736729,0.9458631955631409,0.794887255340743,0.3158156370682039,0.59182433473297,0.5675090757139724
SYM295,2022,0.8830186684366905,1.0,1.0,0.9610062228122302,0.19534550780572157,0.8435253328419975,0.3943576275663595,0.47774282273802626
SYM295,2023,0.9572365290154037,1.0,1.0,0.9857455096718013,0.7821783711317141,0.8423657695441992,0.7564590803403012,0.7936677403387381
SYM295,2024,1.0,1.0,0.9660507956451502,0.9886835985483834,0.37736354607752687,0.10949040082072391,0.6282043289799109,0.3716860919593872
SYM296,2022,0.9151639368803568,1.0,0.9704328818499042,0.9618656062434203,0.5737699971214121,0.613591499492304,0.7944973617657027,0.6606196194598063
SYM296,2023,0.9522451763800487,0.998776222659941,1.0,0.9836737996799966,0.4377494397321432,0.683055926058651,0.6243830220359718,0.581729462608922
SYM296,2024,0.9868517109886394,1.0,0.9402463907540153,0.9756993672475516,0.17219304509702643,0.4274217001981,0.7044808359240954,0.43469852707307394
SYM297,2022,0.9482333016323968,0.9404397170719333,0.9280072782979856,0.9388934323341053,0.5839772653749659,0.8981030274197132,0.6688963552519626,0.7169922160155472
SYM297,2023,1.0,1.0,0.9975396666058771,0.9991798888686256,0.4146893035119893,0.3986884656938673,0.13144046911813173,0.31493941277466275
SYM297,2024,0.9883346753001719,0.9660653407809701,1.0,0.9848000053603806,0.8484825920270017,0.5111808924944437,0.14397417048085714,0.5012125516674342
SYM298,2022,1.0,0.9563877533608987,0.9887524074279084,0.9817133869296023,0.6608412360798928,0.7579009706960586,0.6046507136605521,0.6744643068121677
SYM298,2023,0.9841261672483158,1.0,1.0,0.9947087224161053,0.63149652252938,0.1729059285363162,0.8069735975617123,0.5371253495424695
SYM298,2024,0.9676874223871837,0.9880438255622777,1.0,0.9852437493164872,0.4909272275776757,0.49981325617040584,0.620503706274674,0.5370813966742518
SYM299,2022,0.942698055149081,0.9237254261279069,1.0,0.955474493758996,0.24031006046951342,0.5799781567972898,0.2108427238379913,0.3437103137015982
SYM299,2023,0.9557960882478493,1.0,0.9419156478900768,0.9659039120459753,0.8612600904359071,0.45449428204894704,0.30861158899361496,0.5414553204928231
SYM299,2024,0.9522040423664131,1.0,0.955335235745894,0.9691797593707691,0.10634501144640202,0.12219369006214818,0.47892629014552046,0.23582166388469025
SYM300,2022,0.9895438021843997,1.0,1.0,0.9965146007281332,0.4066365027104495,0.24579180805353157,0.22877730696074705,0.2937352059082427
SYM300,2023,0.9803691743551386,1.0,1.0,0.9934563914517129,0.7241401998409639,0.3546255490172662,0.6808222410838732,0.5865293299807011
SYM300,2024,0.9740129112080892,0.9996491143954941,1.0,0.9912206752011944,0.5419016389670555,0.6215424291696208,0.11551485177188132,0.4263196399695192
SYM301,2022,1.0,0.9874614922576651,0.9799403120348315,0.9891339347641654,0.16584305486101264,0.5828333288839224,0.7566817161191444,0.5017860332880265
SYM301,2023,1.0,1.0,1.0,1.0,0.7185155411541116,0.8450255072628629,0.2942110241162535,0.6192506908444093
SYM301,2024,1.0,0.8906222618750579,0.9888885180342012,0.9598369266364197,0.8541596397779435,0.16309306217215935,0.8076080797154809,0.6082869272218613
SYM302,2022,0.9665099022665159,0.946809616153232,0.9259469326086668,0.946422150342805,0.1336735701998146,0.6397517568170816,0.7351672808154575,0.5028642026107846
SYM302,2023,1.0,0.9626128248016853,0.9663372726057495,0.9763166991358115,0.26288288113339287,0.10269101267831032,0.808903087424079,0.3914923270785941
SYM302,2024,1.0,1.0,1.0,1.0,0.2312595826705124,0.19511462859052148,0.20225032046216995,0.20954151057440126
SYM303,2022,1.0,1.0,0.9031798121594498,0.9677266040531499,0.6940043345753439,0.7804052449226403,0.3848407470504871,0.6197501088494904
SYM303,2023,0.9409139612036281,0.9965380332426201,0.911621395857978,0.9496911301014087,0.6574681345657878,0.4842538466742746,0.8230410182276842,0.6549209998225822
SYM303,2024,1.0,1.0,0.9196035947468926,0.9732011982489642,0.40403526151560576,0.682388021992598,0.11248507406087534,0.39963611918969305
SYM304,2022,0.9762166763279011,1.0,0.9974431381076926,0.9912199381451979,0.74063072862129,0.6040204958799195,0.8885387380718787,0.7443966541910294
SYM304,2023,0.9220729750331371,0.9713893419076648,1.0,0.9644874389802673,0.6167513298467014,0.15518413954235807,0.8117428562687307,0.5278927752192634
SYM304,2024,1.0,1.0,1.0,1.0,0.3736027994673111,0.7786722522463267,0.29681038673985594,0.4830284794844979
SYM305,2022,0.9424834933571903,1.0,1.0,0.9808278311190635,0.5052834930397381,0.6476604947423417,0.3618980215565266,0.5049473364462022
SYM305,2023,0.9504929758886632,1.0,0.9413837349409879,0.9639589036098837,0.8615685862086008,0.6101291683527116,0.4727512808419788,0.6481496784677637
SYM305,2024,1.0,1.0,1.0,1.0,0.12483269078238975,0.7771986556654985,0.45460004707190715,0.4522104645065985
SYM306,2022,0.9895766601703602,1.0,0.9886631269015634,0.9927465956906412,0.24246556674692574,0.8287746358174288,0.6971803924982394,0.5894735316875314
